topic,author_id
United States Secretary of the Air Force,14
United States Navy Physical Readiness Test,14
Carrie Underwood,14
Boeing Vertol CH-46 Sea Knight,14
NASA,14
Fallout: New Vegas,14
R. Kelly,14
Nick Jonas,14
USS Wasp,14
Baghdad,14
Active shooter,14
Hero Of War,14
Ice cream,14
Call of Duty: World at War,14
Twentynine Palms,14
System of a Down,14
Military robot,14
Troop,14
Migos,14
Wild boar,14
Active duty,14
"Joseph F. Dunford, Jr.",14
March,14
Gavin McInnes,14
Job,14
Uniforms of the United States Army,14
Stretching,14
Kobe Bryant,14
Jack Webb,14
Trey Songz,14
Camera,14
United Kingdom Special Forces,14
Airstrike,14
Bayonet,13
Jimmy Tatro,13
Joaquín Guzmán Loera,13
National Geographic Channel,13
New York City Fire Department,13
M1 carbine,13
Boeing B-29 Superfortress,13
Soulja Boy,13
The Legend of Zelda,13
Institute of technology,13
Twitch,13
Impressionist,13
Philippine Army,13
Trigger,13
"United States presidential election, 2016",13
Thug Life,13
United States Secretary of the Navy,13
United States Secret Service,13
The Wild Blue Yonder,13
USS Freedom,13
The Witcher 3: Wild Hunt,13
Keesler Air Force Base,13
Marathon,13
Mike Tyson,13
Slogans of the United States Army,13
Royal Air Force,13
Cold Response,13
Nissan,13
Blood on the Risers,13
Rooster Teeth,13
.308 Winchester,13
Recruitment,13
Parachute,13
Iraqi Army,13
Air Naval Gunfire Liaison Company,13
Big & Rich,13
Militia,13
People's Liberation Army,13
Machine Gun Kelly,13
Bell AH-1Z Viper,13
Infantry Immersion Trainer,13
Ben Carson,13
Bodies,13
USS Harry S. Truman,13
Tiltrotor,13
Bobby Shmurda,13
The Rose Parade,13
Counter-terrorism,13
Godsmack,13
Snowboarding,13
Goku,13
Snoop Dogg,13
Military vehicle,13
The Running Man,13
Markiplier,13
Mark Welsh,13
Court,13
Martin Garrix,13
Oliver North,13
Neil deGrasse Tyson,13
ASAP Ferg,13
Adam Kokesh,13
Seymour Johnson Air Force Base,13
Hotel,13
Joker,13
Chevrolet Corvette,13
Chance the Rapper,13
Jujutsu,13
Ultimate Soldier Challenge,13
ASAP Rocky,13
Jon Stewart,13
Dwayne Johnson,13
Hozier,13
Teacher,13
Ted Cruz,13
Michael Jordan,13
Braid,13
Lacrosse,13
Human sexual activity,13
Facial hair,13
My Chemical Romance,13
Student loan,13
Letters From Home,13
Revolver,13
USS Abraham Lincoln (CVN-72),13
Star Trek,13
Prom,13
Need for Speed,13
Erase My Scars,13
Evans Blue,13
Senior airman,13
Top Gear,13
TED Talks (video),13
Assassin's Creed Unity,13
Syrian Army,13
Dej Loaf,13
Exhaust system,13
Armour,13
Emergency department,13
High-definition television,13
Squad leader,13
USS Boxer (LHD-4),13
California Army National Guard,13
Eurofighter Typhoon,13
Cenk Uygur,13
New England Patriots,13
Xbox 360,13
Uncharted,13
Rise Against,13
Muhammad Ali,13
Lose Yourself,13
The Avengers: Age of Ultron,13
Rescue,13
Special Patrol Insertion/Extraction,13
Bad Company,13
Street fighting,13
Lockheed Martin,13
John Basilone,13
Omegle,13
3rd Ranger Battalion,13
Abdominal obesity,13
Tomahawk,13
Panavia Tornado,13
Shinedown,13
USS Kearsarge (LHD-3),13
Toys for Tots,13
Schoolboy Q,13
Speed reload,13
Cake,13
Las Vegas,13
Olympic weightlifting,12
Everyday carry,12
Army Reserve Officers' Training Corps,12
Stevie Wonder,12
Paul McCartney,12
Wheelie,12
United States military divers,12
Mark Dice,12
Flo Rida,12
Star Wars Episode III: Revenge of the Sith,12
Ken Block,12
Foo Fighters,12
Las Vegas Strip,12
Street workout,12
Granger Smith,12
Apple Inc.,12
Stephen A. Smith,12
We Were Soldiers,12
Punch,12
Frank Sinatra,12
Grand Theft Auto IV,12
United States Army Parachute Team,12
Bowe Bergdahl,12
Sleigh Ride,12
FAMAS,12
Waxing,12
Peshmerga,12
Slug,12
Blink-182,12
United States Navy officer rank insignia,12
Field artillery,12
Black Sabbath,12
FIFA,12
Laser tag,12
Lee Brice,12
Bohemian Rhapsody,12
Warrior,12
Patrol boat,12
Raid,12
Drowning Pool,12
VFA-27,12
Breast,12
Operator,12
Money,12
Book,12
Christina Perri,12
Travis Haley,12
Beard,12
White people,12
Door breaching,12
Chill-out music,12
The Army Goes Rolling Along,12
Balikatan,12
M1911 pistol,12
Long-distance relationship,12
Ballad of the Green Berets,12
Oceans (Where Feet May Fail) [Reloaded],12
Vietnam,12
Los Angeles Police Department,12
The Catalyst,12
David Letterman,12
The House of the Rising Sun,12
Gaming computer,12
Marvin Gaye,12
The Hills,12
Political correctness,12
The Daily Show,12
White House,12
Obi-Wan Kenobi,12
Protest,12
Pink Floyd,12
Les Brown,12
Peanut butter,12
Epic Meal Time,12
Where I Come From,12
Letters from Home,12
Cover version,12
Military organization,12
The Script,12
Military tactics,12
French Montana,12
Creed,12
Master-at-arms,12
Kunsan Air Base,12
Taco Bell,12
Taekwondo,12
Marlin Firearms,12
Massage,12
God's Gonna Cut You Down,12
Take Me To Church,12
God Bless the USA,12
Chevrolet Silverado,12
Lindsey Stirling,12
Aviation,12
EOTech,12
Avril Lavigne,12
Dying Light,12
Bell OH-58 Kiowa,12
Glitch,12
Obesity,12
Pony,12
Fleet Week,12
Jay-Z,12
Pathfinder,12
Nazi Germany,12
Yelawolf,12
JW GROM,12
Joint Special Operations Command,12
Invention,12
Show of force,12
SEAL Delivery Vehicle,12
Canadian Army,12
Sight,12
If Today Was Your Last Day,12
al-Qaeda,12
Jennifer Lopez,12
Interstellar,12
Roast,12
Remember Everything,12
Halo 3,12
2 Chainz,12
Rock music,12
4th Infantry Division,12
Nigahiga,12
New York City,12
Homecoming,12
3D printing,12
Junior Reserve Officer Training Corps,12
Abdomen,12
300,12
Siberian Husky,12
Adult Swim,12
Parachute Regiment,12
Troll,12
Shotgun shell,12
Hoverboard,12
Sapper,12
Semper Paratus,12
Screen Junkies,12
New World Order,12
1st Marine Division,12
Japan Self-Defense Forces,12
Mike Posner,11
United States Coast Guard Cutter,11
The Bible,11
OneRepublic,11
Military aircraft,11
Cops,11
Colt's Manufacturing Company,11
Super Bowl 50,11
Alicia Keys,11
Willie Nelson,11
North American B-25 Mitchell,11
Eyebrow,11
1st Marine Logistics Group,11
Mark Wahlberg,11
Patrol,11
Military education and training,11
John F. Kelly,11
Aviation accident or incident,11
Air Force Falcons football,11
Fan mail,11
Battlefield: Bad Company 2,11
Thinking Out Loud,11
Star Wars: The Clone Wars,11
The Battle Hymn of the Republic,11
Family,11
2nd Battalion 5th Marines,11
Joint Direct Attack Munition,11
Tomb of the Unknown Soldier,11
Fallout 3,11
Eagles,11
Lionel Messi,11
2nd Commando Regiment,11
Cole Swindell,11
Colin Kaepernick,11
Ciara,11
Love,11
International Space Station,11
Hey Brother,11
Member of the European Parliament,11
Dating,11
Battle of the Bulge,11
WWE Raw,11
Frozen,11
"David A. Clarke, Jr",11
Lee Greenwood,11
Chevrolet Colorado,11
12 Stones,11
Jazz,11
The Final Countdown,11
Clash of Clans,11
McDonnell Douglas F-4 Phantom II,11
Civil affairs,11
Gang,11
Singapore Armed Forces,11
Samsung Galaxy S6,11
Spearfishing,11
Gurkha,11
Project Reality,11
Bill Whittle,11
Megyn Kelly,11
Sikorsky SH-60 Seahawk,11
Jenna Marbles,11
Carol of the Bells,11
Barbecue,11
A Thousand Years,11
Police dog,11
Brock Lesnar,11
Comedy,11
Veterinary physician,11
Love Me Like You Do,11
Silver Star,11
Empire,11
The White Stripes,11
Mossberg 500,11
"Bureau of Alcohol, Tobacco, Firearms and Explosives",11
Nelly,11
T-Wayne,11
T-shirt,11
3rd Battalion 8th Marines,11
Private first class,11
Brigade combat team,11
United States military ration,11
Rap God,11
I Will Not Bow,11
Soltam K6,11
USS Theodore Roosevelt (CVN-71),11
McChord Air Force Base,11
Lullaby,11
Mormon Tabernacle Choir,11
Advertising,11
U.S. Customs and Border Protection,11
Reveille,11
1st Battalion 25th Marines,11
Sidestroke,11
The U.S. Army All-American Bowl,11
Miley Cyrus,11
USS Makin Island (LHD-8),11
Journey,11
Audiobook,11
Confederate States of America,11
Philippine Navy,11
Aimpoint AB,11
Horse,11
PlayStation,11
Electoral College,11
iPhone 6,11
Survival kit,11
Sesame Street,11
PlayStation 3,11
Evanescence,11
Bill Burr,11
Red dot sight,11
Prince Harry,11
Special forces of Australia,11
Coca-Cola,11
Astronaut,11
Draw My Life,11
Track and field athletics,11
Chiappa Firearms,11
SIG Sauer P226,11
For You,11
SIG Sauer,11
Dormitory,11
United States Army Air Forces,11
Akon,11
Violin,11
Lockheed HC-130,11
LiveLeak,11
Drawing,11
Prager University,11
Final Fantasy,11
Bulletproofing,11
Kerbal Space Program,11
U.S. 3rd Infantry Division,11
Stealth ship,11
Hulk,11
Part Of Me,11
Ford GT,11
Got Talent,11
Technical sergeant,11
What Is Love,11
Graduate,11
Ferrari S.p.A.,11
Trijicon,11
Beat,11
Dan Bilzerian,11
Utility helicopter,11
Red Cell,11
Headphones,11
Panic! at the Disco,11
Kenny Loggins,11
Lockheed Martin KC-130,11
"Republican Party presidential debates, 2016",11
Alabama,11
Body fat percentage,11
Fire and Movement,11
Time-lapse photography,11
Drum,11
Flypast,11
Clothing,11
Max,11
SOCOM: U.S. Navy SEALs,11
First Amendment to the United States Constitution,11
5.56×45mm NATO,11
Sling,11
First Battle of Fallujah,11
Hurlburt Field,11
Air gun,11
Studio C,11
The Piano Guys,11
Wingsuit flying,11
Wing Chun,11
Bring Me The Horizon,11
Snapchat,11
Smoking,11
DJ mix,11
Hyundai,11
Blind audition,11
John F. Kennedy,11
Chief master sergeant of the Air Force,11
Flags of the Confederate States of America,11
Fat,11
Captain America,11
Science,11
The Lightning Strike: What If This Storm Ends? / The Sunlight Through the Flags / Daybreak,11
Red Hot Chili Peppers,11
7th Special Forces Group,11
Omarion,11
Sailor,11
Japan Ground Self-Defense Force,11
Shooter game,11
United States Army Europe,11
Instant Karma,11
Foundation,11
The Office,11
The Notorious B.I.G.,11
Batman: Arkham,10
Sushi,10
The Glitch Mob,10
Achievement Hunter,10
San Diego Comic-Con International,10
Necktie,10
Machinima Inc.,10
Sheriff,10
Batman: Arkham Knight,10
Infantry Branch,10
The Offspring,10
New Zealand Army,10
Gabriel Iglesias,10
Cello,10
Cycling,10
World Wrestling Entertainment,10
Paranormal,10
Stormtrooper,10
Flag,10
Coming out,10
Stove,10
Coming Home,10
Celtic Woman,10
Sikorsky Aircraft,10
Mach Loop,10
Animal trapping,10
Land navigation,10
Computer security,10
Silent Hill,10
Afro-textured hair,10
Manny Pacquiao,10
Mikoyan MiG-29,10
Basic Allowance for Housing,10
Billy Joel,10
The Fresh Prince of Bel-Air,10
Compton,10
Silent Night,10
Zac Brown Band,10
Raise Hell,10
Uber,10
Shelby Mustang,10
DMX,10
Haddaway,10
Mercenary,10
Largemouth bass,10
The Finest Hours,10
The Four Seasons,10
VMFA-121,10
Professional wrestling,10
Bill O'Reilly,10
Special Forces Group,10
IMI Desert Eagle,10
Fleet Marine Force,10
Fleetwood Mac,10
Mind Control,10
Zach Galifianakis,10
Designated marksman,10
Assault Breacher Vehicle,10
Yamaha FZ16,10
2014 Ferguson unrest,10
Shawn Mendes,10
Trooper,10
Mail Call,10
Shaquille O'Neal,10
2nd Infantry Division,10
Cristiano Ronaldo,10
Racing,10
Sexy And I Know It,10
Staind,10
USS San Antonio (LPD-17),10
Planet,10
Lay Me Down,10
Iggy Azalea,10
Battle of Tarawa,10
Planet Fitness,10
Lynyrd Skynyrd,10
What I've Done,10
Adam Driver,10
AK-74,10
Tinder,10
Juicy J,10
KSIOlajidebt,10
Rescue swimmer,10
Suicide attack,10
Far Away,10
Forza Motorsport,10
Insurgency,10
Canadian Coast Guard,10
RIM-116 Rolling Airframe Missile,10
M1918 Browning Automatic Rifle,10
RAF Lakenheath,10
Instrumental,10
Apple Watch,10
Area 51,10
Military of Slovenia,10
Fat acceptance movement,10
Tosh.0,10
Lean On,10
Major League Baseball,10
Waves,10
Instagram,10
Minot Air Force Base,10
Robbery,10
Tracy Lawrence,10
Naval Station Norfolk,10
Bradley Cooper,10
1st Cavalry Division,10
Superhero,10
Exhibition drill,10
Hazing,10
Exercise Talisman Saber,10
Darth Maul,10
1st Battalion 5th Marines,10
Not Afraid,10
World of Warcraft: Warlords of Draenor,10
Beatboxing,10
Hell Yeah,10
1st Battalion 1st Marines,10
Late Show with David Letterman,10
Fly,10
The Man Comes Around,10
Track 3,10
Rob Gronkowski,10
ABC News,10
Ship class,10
Bottoms Up,10
Invasion of Normandy,10
The Hornet's Nest,10
Eye shadow,10
Arm wrestling,10
Brake,10
Benelli M4,10
Cruiser,10
Valentine's Day,10
Ohio State Buckeyes football,10
Tove Lo,10
Transformers,10
Dancing with the Stars,10
Mountain bike,10
Return of the Jedi,10
Supercar,10
High-intensity interval training,10
Copenhagen,10
Happy,10
Chuck Hagel,10
300 AAC Blackout,10
First Take,10
Five Nights at Freddy's 2,10
Aviation Nation,10
Take Me to Church,10
United States Marine Corps Combatant Diver Course,10
German Army,10
Saxophone,10
The Beach Boys,10
Bronze Star Medal,10
Pornography,10
John Williams,10
Richard Dawkins,10
Guantanamo Bay detention camp,10
Ebola virus disease,10
Doom,10
Windows 10,10
Gold Digger,10
Sauer & Sohn,10
Black belt,10
Royal Norwegian Air Force,10
Jade Helm 15 conspiracy theories,10
3rd Light Armored Reconnaissance Battalion,10
Javelin,10
Kill house,10
Liquid nitrogen,10
Mobile phone,10
Diesel engine,10
Seattle Seahawks,10
Thirty Seconds to Mars,10
Patreon,10
Jeans,10
Kelly Clarkson,10
Nigger,10
.338 Lapua Magnum,10
College football,10
Gunfighter,10
Lockheed U-2,10
Sonic boom,10
Electro house,10
Drownproofing,10
Parris Island,10
Prince Ea,10
Audi R8,10
Gundam,10
Balloon,10
Tom Cassell,10
The Church of Jesus Christ of Latter-day Saints,10
Raymond T. Odierno,10
Dinosaur,10
God Bless the U.S.A.,10
Peter Griffin,10
Triceps brachii muscle,10
Joint Task Force 2,10
United States Drug Enforcement Administration,10
United States Army enlisted rank insignia,10
Personal armor,10
Electronic cigarette,10
Kayak,10
Parachute cord,10
Livestream,10
Driving under the influence,10
All-terrain vehicle,10
Tom Brady,10
USS Green Bay (LPD-20),10
Elton John,10
Guardians of the Galaxy,10
USS Enterprise (CVN-65),10
Tesla Motors,10
Nuclear submarine,10
Discovery Channel,10
Breastfeeding,10
United States Fleet Activities Yokosuka,10
Chesty Puller,10
South Carolina Army National Guard,10
South Korea,10
Captain,10
Breaking Bad,10
Axe,10
United States Department of the Air Force,10
Cadence,10
Embraer EMB 314 Super Tucano,10
CoCo,10
Tesla,10
Hotel California,10
Treasure,10
Alien,10
Jeep Wrangler,10
Roller coaster,10
Cobra Gold,10
Paint,10
Small house movement,10
Louis C.K.,10
All About That Bass,10
O.T. Genasis,10
Hurt,10
Chinese martial arts,10
Lieutenant general,10
"E Company, 506th Infantry Regiment",10
Kid Rock,9
FIM-92 Stinger,9
Sam Harris,9
U2,9
Glenn Beck,9
Battle of Ramadi,9
Joke,9
Black Widow,9
1st Light Armored Reconnaissance Battalion,9
I See Fire,9
John Mayer,9
Virginity,9
Turtle,9
Killing House,9
Friendship,9
Rolling Thunder,9
Pastor,9
Nasty Freestyle,9
Country,9
Vietnam veteran,9
Organ,9
Radio control,9
Armed Forces of the Philippines,9
Boyce Avenue,9
Diving,9
Call A Marine,9
Centuries,9
Trombone,9
Expert Infantryman Badge,9
M982 Excalibur,9
Willie Robertson,9
Shower,9
Grand Theft Auto: San Andreas,9
Madden NFL 15,9
Bacon,9
Zootopia,9
Kajaki,9
Nerf war,9
Mass Effect,9
K-ration,9
Late Night with Seth Meyers,9
Boeing EA-18G Growler,9
Automatic firearm,9
Ballistic gelatin,9
Zika virus,9
United States Army Alaska,9
Human,9
Aaron Dontez Yates,9
Military tattoo,9
Ted Nugent,9
Mr. Olympia,9
Parent,9
Shark Tank,9
Dark Souls,9
Fortunate Sun,9
We Are One,9
Vandenberg Air Force Base,9
Bowhunting,9
7/11,9
How to Save a Life,9
Bushcraft,9
Military technology,9
Little Big Town,9
Pet,9
WACH,9
Chili pepper,9
.45-70,9
Guided missile destroyer,9
Daniel Tosh,9
Static line,9
B-boying,9
Strongman,9
Team America: World Police,9
Forrest Gump,9
.500 S&W Magnum,9
M242 Bushmaster,9
Air Jordan,9
Michael Bublé,9
Smartphone,9
Turkey,9
British Commandos,9
M1128 Mobile Gun System,9
Kylie Jenner,9
The Simpsons,9
God Bless America,9
"Bryan ""BrySi"" Simon",9
Pillar,9
Northrop Grumman MQ-8 Fire Scout,9
Chandelier,9
Casting Crowns,9
John Legend,9
Moving Out,9
Goat,9
Underway replenishment,9
Richard Winters,9
Ultron,9
Night vision,9
Free Syrian Army,9
Between Two Ferns with Zach Galifianakis,9
Route clearance,9
Night vision device,9
Shakira,9
Nothing Else Matters,9
Vanilla Ice,9
Naval aviation,9
Remington Arms,9
AT4,9
Shaggy,9
M110 Semi-Automatic Sniper System,9
League of Legends,9
Tarzan,9
M109 howitzer,9
Waylon Jennings,9
Heroes,9
Boot Camp,9
Major League Gaming,9
LDRSHIP,9
USAF Weapons School,9
Abseiling,9
Chris Tomlin,9
Thailand,9
Clint Eastwood,9
GameStop,9
Karate,9
Lance corporal,9
New Jersey Army National Guard,9
Oceans (Where Feet May Fail),9
HBO,9
Sound,9
Tiësto,9
"Hohenfels, Bavaria",9
Mighty Car Mods,9
Korangal Valley,9
Epic Rap Battles of History: Season 2,9
Tsunami,9
USS Bataan (LHD-5),9
N.W.A,9
Weighted Airman Promotion System,9
Mannequin,9
Atomic bombings of Hiroshima and Nagasaki,9
Buddy breathing,9
A Time for Choosing,9
United States Merchant Marine Academy,9
Korengal,9
Lt. Dan Band,9
Traphik,9
Gray wolf,9
Combat pistol shooting,9
Tutorial,9
Whitney Houston,9
Electromagnetic Aircraft Launch System,9
Animals,9
Burn It to the Ground,9
Shelter,9
Philip DeFranco,9
African American,9
Hooyah,9
Special Air Service Regiment,9
Def Leppard,9
Sabaton,9
Kommando Spezialkräfte,9
Motor Trend,9
Ice Ice Baby,9
Assault weapon,9
Bureau of Diplomatic Security,9
Drag racing,9
3rd Battalion 2nd Marines,9
3rd Battalion 3rd Marines,9
Police brutality,9
3rd Battalion 6th Marines,9
Ramstein Air Base,9
Nimitz-class aircraft carrier,9
MacBook Pro,9
General Atomics MQ-1 Predator,9
General Atomics MQ-9 Reaper,9
Young Marines,9
Meditation music,9
Can't Feel My Face,9
Terminator: Genesis,9
Oculus Rift,9
Simon and Garfunkel,9
McDonnell Douglas KC-10 Extender,9
Paint It Black,9
Tabernacle,9
Body piercing,9
Sword,9
Mumford & Sons,9
Britney Spears,9
United States Senate,9
The Order: 1886,9
Israel Kamakawiwo'ole,9
Anna Kendrick,9
Elsa,9
Christmas tree,9
Gas chamber,9
Ride,9
Workout Remix Factory,9
Travel,9
Outlaw motorcycle club,9
Base Exchange,9
Climbing,9
Lever-action,9
United States Marine Corps Reconnaissance Selection and Indoctrination,9
M4 Sherman,9
Master Chief,9
Dear John letter,9
Evolve,9
"Las Vegas-Paradise, NV Metropolitan Statistical Area",9
United States Marine Corps Amphibious Reconnaissance Battalion,9
August Alsina,9
Seth Meyers,9
Dallas Cowboys,9
Whisky,9
Hall of Fame,9
Drive-through,9
X-Men: Apocalypse,9
Dire Straits,9
Boar hunting,9
Halo 4,9
X Gon Give It to Ya,9
Doolittle Raid,9
Ne-Yo,9
I Stand Alone,9
Fury,9
Ripping,9
Macklemore &  Ryan Lewis,9
Flirting,9
Video game console,9
Yemen,9
Osprey,9
University,9
Man Down,9
Cannabis smoking,9
World of Dance,9
Luke Air Force Base,9
Future Soldier,9
John Wayne,9
Cartridge,9
Combat Vehicle 90,9
Naval Station Great Lakes,9
White privilege,9
Chicken,9
Bulletproof glass,9
Royal Australian Navy,9
Combat operations process,9
All I Want for Christmas Is You,9
Citizen/Soldier,9
Blow Me Away,9
Dinesh D'Souza,9
Thank You for Your Service,9
13th Marine Expeditionary Unit,9
