topic,group,author_id
Little Battlers Experience,011800,1
PNC Financial Services,011800,1
Trapped in the Closet: Chapters 1-12,011800,1
SIG Sauer P250,011800,3
Alcides Escobar,011800,1
No Love (Explicit),011800,3
Round of Applause,011800,1
Doomsday Preppers,011800,1
Federal Reserve Transparency Act,011800,1
We Belong Together,011800,3
S.O.B.,011800,1
Circle,011800,1
Lineman,011800,3
The Last of Us Remastered,011800,2
Honobia,011800,1
Avant,011800,3
Born to Be Wild,011800,1
Bob Seger & The Silver Bullet Band,011801,3
Melonie Cannon,011801,1
Brake pad,011801,1
Sex doll,011801,1
Flag of Arizona,011801,1
A Little Light,011801,1
Bob Seger,011801,7
Hurt,011801,10
The Storm,011801,1
Don't Happen Twice,011801,1
Tempura,011801,2
Under My Thumb,011801,1
Sturgill Simpson,011801,1
Country Road,011801,1
Eye of the Spider,011801,1
Night Moves,011801,5
Concussion,01181,2
Keith Ape,01181,3
No Es Una Novela,01181,1
Hate Bein' Sober,01181,2
Guard,01181,3
Cee Lo Green,01181,1
Love Faces,01181,1
Tempo,01181,3
Love Me,01181,1
Michael Phelps,01181,4
A Thousand Miles (interlude),01181,1
Princess' Lover,01181,1
Flick of the Wrist,01181,1
William Moore,01181,1
Vakero,01181,1
Up Like Trump,01181,1
Ozuna,01181,3
Damian Lillard,01181,3
I Don't Like,01181,4
La pregunta,01181,1
Robinson Canó,01181,1
Pace University,01181,1
The Dark Knight Rises,01181,4
Ay Vamos,01181,2
Oro Solido,01181,1
Mayor Que Yo,01181,1
Martin Lawrence Presents 1st Amendment Stand-Up,01181,1
T-Vice,01181,1
Shemar Moore,01181,1
Anthonio,01181,1
Proud to Be an American,01181,3
Triangle choke,01181,2
The Last Fall,01181,1
Nelson Freitas,01181,1
J Beatz,01181,1
BMK,01181,1
Submission wrestling,01181,1
The Boondocks,01181,5
Protective equipment in gridiron football,01181,1
Fuck You,01181,3
Héctor Lavoe,01181,2
Muchachita loca,01181,1
Puerto Rican people,01181,1
The Way He Looks,01181,1
Fui A Jamaica,01181,1
It's So Hard to Say Goodbye to Yesterday,01181,2
Lil Reese,01181,3
Forget You,01181,1
Mayor que yo,01181,1
Rupee,01181,1
K.J. Morton,01181,1
Crew Love (featuring The Weeknd),01181,1
Tu príncipe,01181,1
Janoris Jenkins,01181,1
Safe Sex Pay Checks,01181,1
When It Rains It Pours,01181,1
Wayne Wonder,01181,2
J Alvarez,01181,2
Mi Gente,01181,1
Child's Spirit,01181,1
Spartan race,01181,4
La Borinqueña,01181,1
Hold Tight,01181,1
"Jamie Foxx Unleashed: Lost, Stolen and Leaked!",01181,1
White Chicks,01181,1
Hard Knocks,01181,1
Ginuwine,01181,7
Me Enamoré,01181,1
El Baile Del Beeper (Version Mexico),01181,1
Beltway sniper attacks,01181,1
Mon Soleil,01181,1
Defensive back,01181,2
Teodoro Reyes,01181,1
Something Good,01181,1
Cosculluela,01181,3
All Things Fall Apart,01181,1
Gotham's Reckoning,01181,1
Puerto Rican Spanish,01181,1
Monchy & Alexandra,01181,2
Overhead press,01181,6
"Steve Smith, Sr.",01181,3
The Purge,01181,2
Talent show,01181,4
Wide receiver,01181,3
Mi gente,01181,1
Promise,01181,2
El todopoderoso,01181,1
Paid in Full,01181,2
Tempted to Touch,01181,1
Haitian people,01181,1
Mechanic: Resurrection,01181,1
Taken 3,01181,2
J Balvin,01181,2
Latrell Spencer,01181,1
King Of The Fall,01181,3
Blue Caprice,01181,1
DeAngelo Hall,01181,1
Ip Man 3,01181,1
No Letting Go,01181,2
Sterling Shepard,01181,1
Your Man,01181,2
Pace University High School,01181,1
Mark Viera,01181,2
Miguel Morales,01182,1
Special Combat Aggressive Reactionary System,01182,3
National Army of Colombia,01182,1
Los Lobos,01182,1
Honda CBR250R,01182,1
Los Tigres del Norte,01182,2
Andrés Cabas,01182,1
Estar Lejos,01182,1
Repsol Honda,01182,1
Mind,01182,1
Fonseca,01182,1
Frente a frente,01182,1
Kaleth Morales,01182,1
Diomedes Díaz,01182,1
The Devil's Advocate,01182,1
De que manera te olvido,01182,1
Me Deja El Avion,01182,1
Suzuki Inazuma 250,01182,1
Kawasaki Ninja 250R,01182,1
Yamaha Corporation,01182,1
Kawasaki Z800,01182,1
Mother Love,01182,1
Pablo Alborán,01182,1
Kizomba,01182,1
Perdóname,01182,1
Vicente Fernández,01182,4
Kawasaki Heavy Industries,01182,1
Yamaha YZF-R15,01182,1
Mi curiosidad,01182,1
Look at Me Now,01182,2
Andrés Cepeda,01182,1
FARC Revolutionary Armed Forces of Colombia,01182,1
Canserbero,01182,1
Se Morir,01182,1
Devil's advocate,01182,1
Luis Enrique,01182,1
Gusi & Beto,01182,1
Trial of Conrad Murray,01183,1
King's Hawaiian,01183,1
Praise the Lord,01183,1
Will of God,01183,2
Devil May Cry,01183,2
Swing,01183,1
"Good, Bad, Ugly",01183,1
Velocidade 6,01183,1
Beats Solo 2,01183,2
Najaf,01183,2
Need for Speed: Shift,01183,1
Distance education,01183,1
Moses Powell,01183,1
J. Holiday,01183,1
US Lacrosse,01183,1
Baby Bash,01183,1
Devil May Cry 4,01183,2
Lone Survivor,01183,110
Missing You,01183,1
Sick of Being Lonely,01183,1
Case,01183,1
Field Mob,01183,1
Vergil,01183,2
The Green Berets,01183,5
XSCAPE Documentary,01183,1
Welcome To America,01183,1
Dante,01183,1
DmC: Devil May Cry,01183,1
Lloyd,01183,3
Got Money,011840,1
The Chosen Ones,011840,2
The Nearly Deads,011840,1
We Made You,011840,2
Dream Evil,011840,2
Die With Honor,011840,1
Fit For Rivals,011840,2
Fast Lane,011840,2
Bad Meets Evil,011840,2
Halo: The Fall of Reach,011840,1
Cherry pie,011840,1
Stargate,011840,1
When You're Gone,011840,2
Crank That (Soulja Boy),011840,2
Stargate Universe,011840,1
James Smith,011840,2
Stargate SG-1,011840,1
"Bryan ""BrySi"" Simon",011840,9
Why Stop Now,011840,1
Headlights,011840,1
James T. Kirk,011840,1
3 A.M.,011840,2
Stargate Universe - Season 1,011840,1
Stargate Universe - Season 2,011840,1
Space Bound,011840,1
3 a.m.,011840,1
Sk8er Boi,011840,2
Oops!... I Did It Again,011840,1
Damage,011840,1
Hello Kitty,011840,1
Pie Iesu,011840,1
Never Look Back (Reanimated),011840,1
Out of My Mind,011840,2
Mekka Don,011841,1
Gimme That,011841,2
Let Me Love You (Until You Learn to Love Yourself),011841,1
Not safe for work,011841,1
Lebanese National Anthem,011841,1
Feelin' on Yo Booty,011841,1
Gimme That (remix),011841,2
Eddie George,011841,1
Light skin,011841,1
Your Favorite Song,011841,1
Sex Ain't Better Than Love,011841,1
Trotwood,011841,1
National Pan-Hellenic Council,011841,1
Wish School,011841,1
Trotwood-Madison High School,011841,1
Tax return,011841,1
Future Baby Mama,011841,1
"Kissin’ on My Tattoos""",011841,1
Idgaf,011841,1
Drama,011841,1
Halo 2 Original Soundtrack,011842,1
Jack Bauer,011842,1
I Am Sam,011842,1
Synonym,01185,1
H&M,01185,1
Flannel,01185,1
Topman,01185,1
The Come Up,01185,1
British Rail Class 89,01185,1
Top,01185,1
Kiss Kiss,01185,1
Zara,01185,1
Forever 21,01185,1
Kris,01190,1
Heart transplantation,01190,1
Shi Yan Ming,01190,1
Ring of Fire,01190,2
Eastern Orthodox Church,01190,1
Border Guard,01190,1
My Wish,01190,2
One Man Army,01190,1
God,01190,17
Car bomb,01190,2
G.I. Joe: Retaliation,01190,1
Baguazhang,01190,1
American Bad Ass,01190,2
Charli XCX,01190,1
Dog bite,01190,1
Break the Rules,01190,1
Ross Kemp,01190,1
Simple triage and rapid treatment,01190,1
Born,01190,1
Forcible entry,01190,1
Special operations,01190,41
Oracle,01190,1
Antonin Scalia,01190,1
Habits,01190,7
Black Strobe,01190,1
Secret Agent Man,01190,1
Johnny Rivers,01190,1
Bājíquán,01190,1
Vodka,01190,4
Monica Crowley,01190,1
S'more,01190,2
Mass-casualty incident,01190,3
Richard A. Clarke,01190,1
Beautiful Now,01190,2
Pisces,01190,1
Jon Bellion,01190,3
Charlie Rose,01190,2
School Days,01190,1
Whore,01190,1
Battle of Tora Bora,01190,2
In Harm's Way,01190,1
Taffy,01190,1
Dick Cheney,01190,3
Paramedic,01190,2
Mathemagician,01190,1
Chimpanzee,01190,1
AraabMuzik,01190,2
John O. Brennan,01190,1
Vivir Mi Vida,01190,2
Sacred,01190,1
Triage,01190,1
Sky News,01190,1
Gin Wigmore,01190,1
William Colby,01190,1
Psychic reading,01190,1
Quintino,01190,2
Tears of the Sun,01190,2
Jugular vein,01190,1
Grandmaster,01190,1
Najibullah Zazi,01190,1
Office of Strategic Services,01190,3
Valve replacement,01190,1
Norah O'Donnell,01190,1
John Krasinski,01190,1
United States Joint Forces Command,01190,1
Northern Praying Mantis,01190,1
Hackers,01190,2
All-America,01190,2
Weimy,01190,1
Bryan Callen,01190,1
National security,01190,3
War on Terror,01190,1
DVJ Bazuka,01190,1
Eric Bischoff,01190,1
Hooyah,01190,9
Old English Sheepdog,01190,2
Burn It to the Ground,01190,9
Rapid deployment force,01190,1
Mandy Patinkin,01190,1
Kung-Fu Master,01190,1
Electrocardiography,01190,2
Bullet With A Name,01190,3
Strip club,01190,3
National Treasure: Book of Secrets,01190,1
This Fire Burns,01190,1
Hugo,01190,1
Division,01190,30
Kos,01190,1
Leave,01190,2
Manhunt,01190,2
Attraction,01190,2
Islamic fundamentalism,01190,2
Tommy Sotomayor,01190,1
Homeland,01190,2
Batista - I Walk Alone,01190,1
Sound Effects,01190,2
Countersurveillance,01190,1
Scott Taylor,01190,1
American fatalities and injuries of the 2012 Benghazi attack,01190,1
Stanley A. McChrystal,01190,6
Break The Rules,01190,2
Islam: What the West Needs to Know,01190,1
Fred The Godson,01190,1
Emergency medical services,01190,3
This Is Kung Fu,01190,1
The Young Turks,01190,82
Trap,01190,26
Sean Price,01190,2
Christianity in Egypt,01190,1
Michael T. Flynn,01190,1
Director of the Central Intelligence Agency,01190,1
Paracadutisti,01190,1
New York Life Insurance Company,01190,1
2006 transatlantic aircraft plot,01190,1
Terrorists Among Us: Jihad in America,01190,1
Ring Of Fire,01190,2
Kidon,01190,1
Bazuka,01190,1
Kim Walker-Smith,01190,1
Wrangell Airport,01190,1
Sifu,01190,1
Operation Orchard,01190,1
Hovi Baby,01190,1
Michael Morell,01190,1
Idolatry,01190,1
Tribal War,01190,1
Aortic valve replacement,01190,1
Punjabi language,01190,2
Die Mother Fucker Die,01190,1
Max Manie,01190,1
No Easy Day: The Firsthand Account of the Mission that Killed Osama Bin Laden,01190,4
Deadhorse,01190,3
"Sunday (Klangtherapeuten ""Looking for Summer"" remix / about: berlin edit)",01190,1
Eric O'Neill,01190,1
Stab wound,01190,1
Obsession: Radical Islam's War Against the West,01190,1
Strike,01190,2
Breast milk,01190,1
"Military Assistance Command, Vietnam – Studies and Observations Group",01190,2
James Sinclair,01190,1
Polish Language,01190,1
Celtic Woman,01190,10
The Incredible Kung Fu Master,01190,1
Spirit Break Out (Live),01190,1
Two-section staff,01190,1
Necro,01190,3
Tove Lo,01190,10
Barra Barra,01190,1
Liz Cheney,01190,1
I'm a Man,01190,1
The Sentinel,01190,1
Kent Smith,01191,1
Nadia district,01191,1
FBI Academy,01191,1
Refrigeration,01191,1
Camping,01191,18
Movie projector,01191,1
Turboencabulator,01191,1
TWA Flight Center,01191,2
Cathode ray,01191,1
Shake Hands with Danger,01191,1
Film Director,01191,1
Bicycle safety,01191,2
Woman,01191,20
The New Lot,01191,1
Transnet Freight Rail,01191,1
Office management,01191,1
Services Selection Board,01191,1
Warrior tracked armoured vehicle,01191,1
French Resistance,01191,1
CIÉ,01191,1
Crystal,01191,1
Frequency modulation,01191,1
United States Army Air Forces,01191,11
Body cavity search,01191,1
Magnetic-core memory,01191,1
Spies,01191,2
Teleprinter,01191,1
Telephony,01191,1
British Rail,01191,1
Caddy,01191,1
Cathode,01191,1
Baptism of Fire,01191,2
MG 34,01191,2
Gaming law,01191,1
Resisting Enemy Interrogation,01191,3
Federal Aviation Administration,01191,2
Tunnel rat,01191,1
War film,01191,26
Kuchipudi,01191,1
University of Illinois at Urbana-Champaign,01191,1
Sex Hygiene,01191,1
Radioteletype,01191,1
Mid Staffordshire NHS Foundation Trust,01191,1
Military courtesy,01191,1
Infant,01191,32
Barrel roll,01191,2
Carol Reed,01191,1
Facilitator,01191,1
Gambling,01191,2
Cathode ray tube,01191,1
Luftwaffe,01191,1
Live birth,01191,1
Camouflage,01191,15
Urbana,01191,1
Amplifier,01191,2
Männer gegen Panzer,01191,1
Tracheal intubation,01191,1
John Forsythe,01191,1
Desert,01191,2
Jason Walker,011910,1
Jubail,011910,1
Be There,011910,1
Southwest Virginia Community College,011910,1
Nathan Furst,011910,4
MPEG-4,011910,1
SWCC Boats,011910,2
Act of Valor (Original Motion Picture Score),011910,1
Naval Amphibious Base Little Creek,011910,1
Special Boat Service,011910,4
TheTruth.com,011911,1
Nice Peter Vs Epiclloyd,011911,1
CM Punk,011911,8
Extra,011911,1
Ella Fitzgerald,011911,1
Barbershop arranging,011911,1
Jason Redman,011911,5
Iron & Wine,011911,1
Louis Jordan,011911,1
The Secret Service,011911,2
Woot,011911,1
Sandman,011911,1
Red Dead,011911,2
Run the Jewels,011911,1
Curtain,011911,1
Sledding,011911,3
Rocky Steps,011911,3
Umaga,011911,1
Roger Miller,011911,1
Russian Ground Forces,011911,1
George Jefferson,011911,1
Kings and Queens,011911,1
Old Toy Trains,011911,1
Love Vigilantes,011911,1
Enormous Penis,011911,1
Detonating cord,011911,1
Branch Davidians,01192,1
USS St. Louis,01192,1
Jeff Gray,01192,1
"My Love, My Life",01192,1
The Red Baron,01192,1
Knowing Me Knowing You,01192,1
Break-up of the Beatles,01192,1
Public records,01192,1
Liselott,01192,1
Horses in World War I,01192,1
Fort Pickens,01192,1
"Knowing Me, Knowing You",01192,1
Björn Ulvaeus,01192,1
Battles of the Isonzo,01192,1
Follow the money,01192,1
San Diego Police Department,01192,2
Mobile home,01192,1
Wayne's World,01192,1
Star Trek Continues,01192,1
World War II German uniform,01192,1
Door zone,01192,1
Hidden Mickey,01192,1
Strategic lawsuit against public participation,01192,1
Mata Hari,01192,1
Benny Andersson,01192,1
Mount Carmel Center,01192,1
Prep & Landing: Naughty vs. Nice,0120,1
Justice League: Part One,0120,7
Cristina Soto,0120,1
Ain't Nobody Got Time for That,0120,2
Imagining the Tenth Dimension,0120,1
One World Trade Center,0120,3
Outer space,0120,2
Rick Steves,0120,1
Pluto,0120,1
Interstellar Marines,0120,2
Pure Michigan,0120,1
Academy Awards,0120,6
NASCAR '14,0120,1
Detroit Red Wings,0120,2
Echosmith,0120,5
Cancioncitas De Amor,0120,1
Turn the Night Up,0120,1
I Don't Dance,0120,4
Rick Ross,0120,9
NBA on TNT,0120,3
McMahon family,0120,1
Thessaloniki,0120,1
Plymouth,0120,4
Stop! In the Name of Love,0120,1
Love Lockdown,0120,2
Manowar,0120,4
Dubai,0120,3
Dallas Buyer's Club,0120,1
Final Fantasy X-2,0120,1
A Perfect Circle,0120,6
Ric Flair,0120,1
The Tourist,0120,1
Death of Dale Earnhardt,0120,1
Eight Crazy Nights,0120,1
Street Fighting Man,0120,1
United States Army Criminal Investigation Command,0120,3
Evil Dead,0120,1
Gocho,0120,2
Undercover operation,0120,2
Alexander Rusev,0120,2
Code Lyoko,0120,2
Apple Inc.,0120,12
Sarah McLachlan,0120,3
American Sign Language,0120,5
Guide book,0120,3
Dublin,0120,1
The Terminator,0120,5
Carlito's Way,0120,2
Hips Don't Lie (feat. Wyclef Jean),0120,2
Gifted,0120,1
Crash Course,0120,20
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,0120,2
It Takes Two,0120,2
Run All Night,0120,2
U.O.E.N.O.,0120,2
Sunn Raha Hai,0120,1
Kevin Costner,0120,1
Army of Darkness,0120,1
Hellboy,0120,1
Sicily,0120,1
True Detective,0120,4
Frank Sinatra's Greatest Hits,0120,1
Scent of a Woman,0120,2
Ashly Burch,0120,1
Battlefield 4,0120,83
Black hole,0120,6
Baby I Need Your Lovin',0120,1
Model car,0120,1
Funny or Die,0120,3
Kim Weston,0120,2
Engineering,0120,5
Pontiac GTO,0120,3
Carolina Hurricanes,0120,1
Whose Line Is It Anyway,0120,3
Michael Strobl,0120,1
Fastback,0120,1
Dancing in the Street,0120,1
Lo de nosotros,0120,1
Veganism,0120,16
Cleverbot,0120,1
Ferret,0120,3
Brazilian real,0120,1
Palm Islands,0120,1
The Nerdist Podcast,0120,1
Loco,0120,1
Jhené,0120,1
Meditation music,0120,9
Bronn,0120,1
Origin of Superman,0120,1
Mad TV,0120,3
Drinking Class,0120,4
Doomsday,0120,2
Michael Jackson,0120,20
Jesse Eisenberg,0120,1
Madea Goes to Jail,0120,1
Love Never Felt So Good,0120,1
World Trade Center site,0120,2
Lana Del Rey,0120,8
HTC Evo 4G,0120,1
Barcelona,0120,3
Space colonization,0120,2
Mickey Redmond,0120,1
Second American Revolution,0120,1
Bono,0120,2
Martha and the Vandellas,0120,1
Skyscraper design and construction,0120,1
Tyrese Gibson,0120,5
Construction of One World Trade Center,0120,1
Pork,0120,2
America at a Crossroads,0120,1
Ring,0120,5
Final Fantasy X,0120,3
Henry Cavill,0120,2
Emergency medical technician,0120,8
Can't Help Falling In Love (live from Las Vegas 'Amore Under The Desert Sky'),0120,1
Batman: The Brave and the Bold,0120,1
Child support,0120,4
Late Night,0120,5
Goon squad,0120,1
Music of India,0120,2
Arcángel,0120,3
Sam Raimi,0120,1
Traverse City,0120,2
Randy Orton,0120,7
Skyscraper,0120,3
Technical Foul,0120,1
Computer Science,0120,3
Bill Gates,0120,7
Buenos Aires,0120,2
Jump scare,0120,3
Star cluster,0120,1
Origin,0120,2
Uruguay national football team,0120,1
The Sopranos,0120,6
Watch,0120,25
Jay-Z,0120,12
The Rains of Castamere,0120,3
Gotay,0120,2
Keystroke logging,0120,1
Christopher Nolan,0120,3
NHL 16,0120,1
NHL 15,0120,2
NHL 14,0120,1
NHL 13,0120,1
Detective,0120,1
NHL 12,0120,1
Under the Boardwalk,0120,1
The Hollow,0120,1
Rocko,0120,2
Adam Sandler,0120,5
Assassin's Creed II,0120,1
Born to Die,0120,2
Bailando,0120,5
Planck constant,0120,1
The Landlord,0120,1
The Coasters,0120,1
Human sexual activity,0120,13
Bright,0120,2
Slapshot,0120,1
Raw food,0120,4
Goal,0120,7
Nixie tube,0120,1
2013–14 NHL season,0120,1
Inside 9/11,0120,2
Assassin's Creed Rogue,0120,4
Yandel,0120,2
The Wedding Singer,0120,1
Sitar,0120,1
Cards Against Humanity,0120,2
Umbrella (feat. Jay-Z),0120,1
"The Hunger Games: Mockingjay, Part 1",0120,6
Josh Groban,0120,7
Chance Phelps,0120,1
Batman vs. Superman,0120,2
Heartbeat,0120,1
Ottawa Senators,0120,1
Drunk Americans,0120,2
Burj Khalifa,0120,2
Amsterdam,0120,1
Tim Hawkins,0120,5
Hips Don't Lie,0120,2
San Jose Sharks,0120,1
Top 10,0120,1
Assassin's Creed: Revelations,0120,3
The Legacy,0120,1
Adam Driver,0120,10
Colbie Caillat,0120,2
Rio de Janeiro,0120,1
Rabbit,0120,6
John Leguizamo,0120,1
The Handsome Family,0120,2
Altaïr Ibn-La'Ahad,0120,2
The Rumble in the Jungle,0120,1
It Wasn't Me,0120,6
Alan Wake,0120,2
Andrea Bocelli,0120,6
Neutron star,0120,1
Our Song,0120,4
Do You Love Me,0120,1
Air quotes,0120,1
Joseph Prince,0120,1
Kane,0120,3
Jimmy Mack,0120,1
Troll,0120,12
Santigold,0120,1
Aashiqui 2,0120,1
Ford Torino,0120,1
Umbrella,0120,2
Denzel Washington,0120,3
Plymouth Barracuda,0120,1
Rome,0120,3
"Hey Ash, Whatcha Playin'?",0120,1
TKO,0120,1
Apple Watch,0120,10
Mykonos,0120,1
Charizard,0120,4
Cher,0120,2
NASCAR The Game: Inside Line,0120,1
Rehab,0120,4
Mike Valenti,0120,1
Arya Stark,0120,1
Middle-earth,0120,1
Where Did Our Love Go,0120,1
Luke Glendening,0120,2
The Supremes,0120,1
Dead Sea,0120,1
George Lopez,0120,3
John Preskill,0120,1
Grand Central Terminal,0120,1
Taking Chance,0120,2
Muscle car,0120,7
Yakety Yak,0120,1
Do for Love,0120,1
Six World Trade Center,0120,1
Give It 2 U,0120,1
Shreya Ghoshal,0120,1
Robin Thicke,0120,5
Star,0120,1
N.A.S.A.,0120,1
The Contours,0120,1
You So Crazy,0120,1
Jesse Williams,0120,4
Latch,0120,4
Martin Lawrence,0120,3
The Evil Dead,0120,1
Superman: Doomsday,0120,1
Shaggy,0120,9
Married at First Sight,0120,2
Woody Harrelson,0120,1
1997–98 NHL season,0120,1
Allison Scagliotti,0120,1
Rocky Balboa,0120,5
Edwin Starr,0120,2
The Drifters,0120,3
World Trade Center: Anatomy of the Collapse,0120,1
Pop Evil,0120,3
Miami Vice,0120,1
Inherent Vice,0120,1
Warriors of the World,0120,5
"Frío, frío",0120,1
Amor Real (feat. Yandel),0120,1
The Incredible Hulk,0120,3
Bacon,0120,9
Megan Nicole,0120,2
Careless Whisper,0120,4
Philip Michael Thomas,0120,1
Songify the News,0120,3
Charmander,0120,2
Jim Ross,0120,1
Casa de Mi Padre,0120,1
Bruce Campbell,0120,1
Decimal,0120,5
Lykke Li,0120,2
